tcp.analysis.ack_rtt,ip.dsfield.ecn,throughput
0.26818421,3,872415232.0
0.268185079,3,654311424.0
0.265565089,3,654311424.0
0.26241545,3,523449139.2
0.261958034,3,654311424.0
0.258250076,3,523449139.2
0.258251067,3,523449139.2
0.254742144,3,872415232.0
0.252055918,3,654311424.0
0.252056847,3,523449139.2
0.252057681,3,872415232.0
0.24726771,3,654311424.0
0.244090382,3,523449139.2
0.24410218,3,51318543.06
0.241669555,3,654311424.0
0.23421683,3,872415232.0
0.234217529,3,872415232.0
0.23365524,3,523449139.2
0.232833146,3,436207616.0
0.23001424,3,654311424.0
0.228599174,3,654311424.0
0.225143595,3,523449139.2
0.225144351,3,654311424.0
0.220838304,3,654311424.0
0.220316789,3,523449139.2
0.220317615,3,654311424.0
0.214103557,3,523449139.2
0.210068687,3,523449139.2
0.209318171,3,872415232.0
0.206913456,3,654311424.0
0.206914299,3,654311424.0
0.196550723,3,654311424.0
0.196551351,3,872415232.0
0.196552159,3,654311424.0
0.196558011,3,100663296.0
0.195903749,3,523449139.2
0.201146009,3,119030.6393
0.199397247,3,118965713.5
0.196659751,3,654311424.0
0.193674056,3,654311424.0
0.191417367,3,654311424.0
0.189120987,3,654311424.0
0.189121586,3,654311424.0
0.183833917,3,654311424.0
0.183834893,3,523449139.2
0.180509822,3,872415232.0
0.178057601,3,654311424.0
0.174464599,3,872415232.0
0.174056637,3,654311424.0
0.173316471,3,436207616.0
0.169564209,3,523449139.2
0.169103441,3,654311424.0
0.167788103,3,654311424.0
0.167788698,3,654311424.0
0.164960883,3,523449139.2
0.160394384,3,654311424.0
0.160395315,3,654311424.0
0.011731766,0,442918502.4
0.160397452,3,523449139.2
0.156659691,3,654311424.0
0.153020176,3,872415232.0
0.152437824,3,654311424.0
0.137414554,3,872415232.0
0.137415337,3,523449139.2
0.13393803,3,872415232.0
0.00554741,0,553648128.0
0.133939957,3,523449139.2
0.133527907,3,654311424.0
0.129169609,3,436207616.0
0.127193479,3,872415232.0
0.125972139,3,872415232.0
0.123067378,3,523449139.2
0.123068161,3,654311424.0
0.120503092,3,523449139.2
0.11901905,3,654311424.0
0.119019926,3,654311424.0
0.11618817,3,654311424.0
0.113345319,3,523449139.2
0.113065072,3,523449139.2
0.109439112,3,523449139.2
0.109439747,3,872415232.0
0.105125392,3,872415232.0
0.105126215,3,523449139.2
0.102433362,3,654311424.0
0.102434314,3,523449139.2
0.098433262,3,654311424.0
0.098434432,3,523449139.2
0.095465634,3,654311424.0
0.095466444,3,654311424.0
0.092793072,3,654311424.0
0.091756103,3,654311424.0
0.088786008,3,872415232.0
0.088786662,3,654311424.0
0.082199192,3,436207616.0
0.082199641,3,654311424.0
0.082200563,3,872415232.0
0.079926933,3,523449139.2
0.076440051,3,523449139.2
0.076440993,3,523449139.2
0.074866439,3,654311424.0
0.071347914,3,872415232.0
0.067429197,3,523449139.2
0.067430143,3,872415232.0
0.065710671,3,523449139.2
0.065711772,3,523449139.2
0.062074042,3,373892242.3
0.059278279,3,872415232.0
0.059279295,3,523449139.2
0.058178096,3,523449139.2
0.053564521,3,654311424.0
0.049311712,3,872415232.0
0.049312777,3,523449139.2
0.049313437,3,654311424.0
0.045634989,3,872415232.0
0.042532628,3,523449139.2
0.042533365,3,872415232.0
0.042534617,3,436207616.0
0.036316781,3,654311424.0
0.030158226,3,654311424.0
0.030159133,3,523449139.2
0.030160026,3,872415232.0
0.025493142,3,523449139.2
0.024630888,3,523449139.2
0.024631761,3,654311424.0
0.02223094,3,523449139.2
0.018955324,3,654311424.0
0.01895613,3,654311424.0
0.016212485,3,872415232.0
0.016213153,3,654311424.0
0.008817939,3,523449139.2
0.008818661,3,654311424.0
0.008819664,3,654311424.0
0.008820695,3,523449139.2
0.000240457,1,523449139.2
0.003831546,1,173730.2155
0.003919953,1,7035606.71
0.004071008,1,4128147.785
0.004129217,0,9113549.432
8.76e-06,0,2499540.081
0.000146088,1,4535954.412
0.000241539,1,6526797.247
3.68e-05,1,488839.3157
4.56e-05,1,327237.5214
1.52e-05,0,75557.57462
0.000172505,0,83686.37388
4.91e-05,1,302957.02
0.000166302,1,5308814.799
0.000234641,1,9119322.983
6.35e-05,1,281787.8656
0.000151543,0,5985385.168
6.18e-05,1,242449.8097
0.000154484,0,5707712.66
0.000226002,1,8695168.425
2.39e-05,1,384549.7643
5.57e-05,1,257882.1259
0.000172012,0,4538099.41
2.17e-05,1,259647.3905
0.000125537,1,6002857.101
0.00019266,1,9281013.106
0.000133647,0,186586.2762
5.82e-05,1,276869.3215
0.000162919,1,5961835.298
2.16e-05,1,443600.9654
0.000123071,1,6143769.239
0.000174914,0,199189.8284
5.48e-05,1,237585.8475
0.000164418,1,5702060.34
0.000227353,0,8388608.0
2.18e-05,1,556150.8066
0.000124989,1,6058439.111
1.47e-05,0,927383.799
0.000114445,0,50468.14138
2.56e-05,1,364011.9188
2.54e-05,1,221819.281
2.25e-05,1,71528.98869
2.42e-05,1,154136.9668
1.36e-05,0,127583.3916
1.24e-05,0,648679.7047
2.06e-05,1,208628.5927
0.00012214,1,6143769.239
5.1e-05,1,1257082.467
2.1e-05,1,640226.4423
1.45e-05,0,1110628.14
1.17e-05,0,188043.8577
2.28e-05,1,168604.3739
2.18e-05,1,147608.4652
1.92e-05,1,1232805.321
2.3e-05,1,255241.4371
1.35e-05,0,53876.47517
1.25e-05,0,422068.327
2.14e-05,1,1309277.487
2e-05,1,1227601.171
2.26e-05,1,490120.9169
0.000151522,1,4828866.598
0.041986954,0,25320.33559
0.000177045,0,135391.1177
1.27e-05,0,321234.7711
5.33e-05,1,1217323.58
2.37e-05,1,1223012.007
6.14e-05,1,1081953.574
0.000184599,0,103153.0352
2.5e-05,0,49706.92236
2.77e-05,1,493633.6658
0.000137055,1,5702060.34
2.23e-05,1,104115.1124
2.22e-05,1,379036.3064
1.41e-05,0,209496.974
1.29e-05,0,118681.2707
3.02e-05,1,51430.47999
0.000162261,1,4732813.193
2.01e-05,1,1510239.871
4.5e-05,1,2814242.684
0.000182088,0,367018.9778
2.08e-05,1,391042.2376
2.01e-05,1,1267431.33
2.16e-05,1,1260715.653
2.36e-05,1,404207.8295
1.34e-05,0,166348.1193
0.00017741,1,3804136.186
0.000271832,1,6609206.303
0.000344825,0,7237230.431
4.39e-05,1,3223208.985
1.35e-05,1,4496985.732
1.72e-05,0,36932.65033
1.29e-05,0,1155238.66
0.040847298,0,12229.43951
6.29e-05,1,366509.69
0.000124109,1,160863.288
0.000338737,1,2904823.192
9.33e-05,1,897854.4412
0.000252809,0,3320228.654
0.000275266,0,118522.4786
7.77e-05,1,755119.9354
5.57e-05,1,916081.7977
5.58e-05,1,924495.124
9.58e-05,1,201233.7149
0.000255079,0,127863.309
0.000212546,0,529426.8496
3.47e-05,1,1002392.07
0.000167523,1,4690404.473
3.1e-05,1,657599.4211
2.93e-05,1,347114.8138
3.76e-05,0,121360.8347
4.03e-05,0,80355.31611
0.000315995,1,2262096.539
0.000486289,1,3670751.327
0.000672057,1,3351146.858
0.000798377,1,4938199.426
0.000333095,0,186006.4263
8.68e-05,1,290805.0773
4.05e-05,1,893562.887
2.84e-05,1,983557.195
0.00011237,1,106413.7303
0.000313092,0,2633284.794
0.000225554,0,903178.0228
3.29e-05,1,870384.3352
4.25e-05,1,215819.716
3.55e-05,1,269125.5214
3.44e-05,0,129115.7015
0.000269664,1,2649034.105
8.01e-05,1,254101.5239
0.000228957,0,3560438.122
3.39e-05,1,572576.175
3.51e-05,1,1210007.257
4.53e-05,1,342168.3483
0.000333366,0,131726.8922
0.000172998,0,592929.7221
3.61e-05,1,992132.561
0.000182099,1,4262615.14
2.8e-05,1,1081059.767
2.9e-05,1,855309.051
0.00023121,0,653464.8899
0.00027363,0,96387.20891
4.76e-05,1,798671.253
0.00024455,1,3164746.912
7.25e-05,1,161968.2961
8.16e-05,1,1231645.033
4.84e-05,0,138576.5917
2.7e-05,0,428769.1214
6.22e-05,1,141549.2534
0.000279213,1,2872937.098
0.00040154,1,5101843.462
0.000522069,1,5172422.324
1.48e-05,0,201564.805
1.26e-05,0,1169885.109
4.16e-05,1,3123204.888
4.28e-05,1,253461.7176
4.24e-05,1,268904.3148
0.000152157,1,5702060.34
0.000187218,0,267236.9388
1.77e-05,0,132697.7358
0.00018364,1,3755015.346
2.08e-05,1,1710618.102
2.06e-05,1,184170.41
2.01e-05,1,1187498.047
1.09e-05,0,175914.887
1.04e-05,0,93206.75556
0.000170351,1,3900515.195
0.000249786,1,7836064.958
0.000338796,1,6997983.144
4.04e-05,1,183692.146
0.000172912,0,151414.7759
1.94e-05,1,325487.5881
0.000129196,1,5689664.557
2.23e-05,1,172778.3005
0.000138738,1,5341317.747
1.31e-05,0,361153.3777
3.06e-05,0,58817.39382
0.000241482,1,2954001.914
0.000363987,1,5091917.696
0.000451044,1,7150944.525
3.72e-05,1,4318887.287
2.29e-05,0,327311.9291
2.11e-05,0,108034.173
0.000191302,1,3660483.491
4.9e-05,1,1563468.158
5.4e-05,1,403211.4768
5.71e-05,1,99590.77991
1.48e-05,0,949246.6832
1.77e-05,0,261988.9403
5.7e-05,1,1078387.184
5.01e-05,1,105457.5589
0.000152655,1,6072495.814
0.00023527,1,7542494.801
5.79e-06,0,4026531.84
0.000118512,0,120019.1043
9.93e-05,1,155723.5495
8.05e-05,1,129772.1983
0.000123102,1,116074.4055
0.000486952,1,1709500.781
0.000679091,0,2747633.39
4.84e-05,1,3560878.498
3.63e-05,1,795515.4091
7.83e-05,1,301560.7439
0.000250108,1,3624994.039
2.86e-05,0,177068.2427
2.66e-05,0,742902.5535
6.19e-05,1,152059.3595
0.000213843,1,4102265.981
0.000282328,1,9087658.667
0.000112454,1,2080481.475
2.09e-05,0,227300.8839
1.33e-05,0,1037765.938
0.000159401,1,4262615.14
5.77e-05,1,400864.7107
4.19e-05,1,529592.4112
4.31e-05,1,1056192.775
1.5e-05,0,231192.4535
0.000283711,0,1963291.234
4.53e-05,1,817633.7694
4.31e-05,1,429338.2047
4.76e-05,1,175866.5298
0.000158033,1,5652798.479
6.72e-05,1,71955.72804
0.000172449,0,5021751.728
4.56e-05,1,761934.7004
4.39e-05,1,290999.0767
4.44e-05,1,1719609.524
1.54e-05,0,266144.996
1.34e-05,0,161519.4014
4.33e-05,1,1193998.949
4.42e-05,1,317126.5838
4.61e-05,1,471575.8011
0.000167792,1,5111808.0
2.66e-05,0,101331.1605
1.27e-05,0,1048079.75
5.09e-05,1,351827.6241
4.37e-05,1,1319841.501
5.06e-05,1,1289283.594
5.98e-05,1,384889.0729
1.52e-05,0,1074523.295
5.9e-05,1,90131.74792
0.000143203,1,7393349.424
5.73e-05,1,1539556.292
4.81e-05,1,940778.4673
5.43e-05,1,167568.0707
0.0001284,1,8415581.016
5.39e-05,1,490948.3579
8.18e-05,1,170560.1627
8.27e-05,1,138897.5055
0.000255428,1,3600062.856
0.000365258,1,5665033.974
6.26e-05,1,230107.763
6.07e-05,1,114962.9138
7.03e-05,1,157163.6159
0.000553084,1,1291191.759
0.000138175,1,564304.8072
7.56e-05,1,127471.5418
2.19e-05,1,993639.2164
0.000129306,1,5803205.534
2.03e-05,1,1603704.471
2.76e-05,1,52481.36547
0.000149674,1,5111808.0
0.000226755,1,8077918.815
5.17e-05,1,2625121.059
1.66e-05,1,90032.53168
0.0001616,1,4297611.98
1.85e-05,1,223543.3632
9.35e-05,1,70858.93697
7.16e-05,1,131744.9761
5.62e-05,1,365945.9866
6.43e-05,1,1296307.923
7.16e-05,1,88462.30298
0.000221603,1,4154358.248
4.8e-05,1,2781345.054
0.000132412,1,538417.1356
5.12e-05,1,91942.86854
0.000236811,1,3359750.573
0.000381987,1,4297611.98
6.03e-05,1,182819.6211
5.3e-05,1,217415.3261
2.11e-05,1,198833.5255
0.000137237,1,5374221.142
2.02e-05,1,340167.1037
2.57e-05,1,67479.13412
4.77e-05,1,1167891.877
5.06e-05,1,1171551.341
5.28e-05,1,415765.7976
4.45e-05,1,96491.87789
0.000190468,1,4269568.835
0.000271498,1,7697781.459
0.000353033,1,7652765.193
6.2e-05,1,69400.8723
0.000242215,1,3457391.937
4.25e-05,1,1017591.639
0.000140993,1,6337156.649
1.89e-05,1,66557.63029
0.000135538,1,5341317.747
0.000214663,1,7883270.169
2.05e-05,1,1756540.736
5.52e-05,1,69694.71669
0.000253897,1,3138184.288
4.77e-05,1,2808203.536
4.71e-05,1,319215.2331
4.56e-05,1,216677.3488
5.25e-05,1,149702.322
0.000184165,1,4732813.193
0.000269164,1,7331220.437
3.69e-05,1,102826.6097
0.000184772,1,4221364.026
4.23e-05,1,1114670.228
4.14e-05,1,562123.2165
5.51e-05,1,103452.5355
4.27e-05,1,142002.3708
0.000156543,1,5475409.406
4.16e-05,1,668688.2207
6.09e-05,1,77104.81075
3.97e-05,1,1291191.759
3.72e-05,1,4255684.059
3.86e-05,1,401972.9221
4.75e-05,1,103756.0236
3.96e-05,1,1331931.652
4.01e-05,1,355266.1458
0.000144056,1,5989120.586
6.61e-05,1,67929.24021
4.27e-05,1,1088704.532
0.000142742,1,6216735.62
4.18e-05,1,1347012.71
4.16e-05,1,90703.36843
0.000158395,1,5341317.747
1.52e-05,1,5714510.253
3.88e-05,1,1208331.346
4.14e-05,1,71785.99786
0.000160853,1,5213636.845
4.23e-05,1,1286115.821
0.000138107,1,6510561.433
6.21e-05,1,63319.43911
0.000168178,1,5868263.892
0.000287117,1,5244981.355
4.93e-05,1,2105587.849
7.03e-05,1,94930.9284
4.22e-05,1,1066087.86
4.17e-05,1,465536.4098
3.85e-05,1,309184.3705
4.38e-05,1,94037.28428
0.000158574,1,5429970.324
4.13e-05,1,1439629.096
4.42e-05,1,1876161.789
6.92e-05,1,96088.02761
0.000171511,1,6086617.898
0.000257426,1,7290377.983
3.84e-05,1,349105.7351
6.25e-05,1,91627.42249
0.000175231,1,5533288.998
0.000256829,1,7630453.924
3.48e-05,1,2709364.075
4.98e-05,1,56112.29329
0.000174345,1,5004293.874
0.000261501,1,7150944.525
1.06e-05,1,3489660.928
3.62e-05,1,75385.84296
0.000143927,1,5790366.584
0.000222519,1,7931047.564
0.000399511,1,3522537.949
8.82e-05,1,104522.5917
0.000228721,1,4443541.08
4.73e-05,1,189820.5466
0.00018702,1,4466289.584
4.78e-05,1,107294.9492
4.44e-05,1,182069.2658
0.000159472,1,5418728.149
0.000245428,1,7249988.078
4.37e-05,1,93925.91767
0.000166625,1,5082030.478
0.000257307,1,6869411.276
4.09e-05,1,1014829.661
3.99e-05,1,77669.99128
0.000151174,1,5604380.505
4.47e-05,1,1251671.782
4.79e-05,1,346425.6381
6.3e-05,1,83663.5136
3.99e-05,1,1274218.937
3.87e-05,1,403958.28
5.21e-05,1,410741.6347
5.69e-05,1,139884.8582
5.77e-05,1,851690.7569
4.5e-05,1,365741.4332
0.000157475,1,5533288.998
6.91e-05,1,248811.2649
4.24e-05,1,1124246.433
4.24e-05,1,407480.2578
4.75e-05,1,177128.1603
3.75e-05,1,94889.62715
0.000143113,1,5908003.828
0.000226659,1,7477844.846
0.000372125,1,4283544.511
6.27e-05,1,89717.73262
0.000172833,1,5652798.479
3.84e-05,1,1362439.196
3.86e-05,1,420103.643
5.93e-05,1,110320.5908
6.09e-05,1,199546.0274
0.000192645,1,4732813.193
4.4e-05,1,269763.5226
6.44e-05,1,152600.1805
4.06e-05,1,371451.2768
3.89e-05,1,504480.6662
5.38e-05,1,167922.86
4.32e-05,1,175489.1844
0.000143182,1,6246409.776
4.04e-05,1,1564402.687
0.000131964,1,6815744.0
6.5e-05,1,69783.91404
0.000160782,1,6526797.247
0.000246334,1,7290377.983
3.62e-05,1,2362135.105
5.59e-05,1,45866.70106
0.000177497,1,5131854.306
1.94e-05,1,1655436.873
1.93e-05,1,472001.0272
6.06e-05,1,90318.36897
0.00018206,1,5131854.306
0.000282813,1,6187342.071
6.53e-05,1,1223012.007
1.63e-05,1,134197.0823
0.000125595,1,5702060.34
0.000198351,1,8553090.51
0.00029467,1,6478330.931
5.12e-05,1,57689.24564
1.84e-05,1,1086896.053
1.88e-05,1,92655.70489
0.000182511,1,3804136.186
8.59e-05,1,98958.1706
0.000237867,1,4108705.959
5.07e-05,1,1770802.23
8.14e-05,1,215216.3223
5.2e-05,1,362198.408
0.000203291,1,4121646.765
4.73e-05,1,1031630.152
4.69e-05,1,1076612.791
6.44e-05,1,128183.2548
0.000197482,1,4682013.767
4.75e-05,1,1356788.852
5.07e-05,1,367384.292
6.36e-05,1,104090.2679
4.76e-05,1,180275.9124
4.79e-05,1,230472.4988
0.000139968,1,6762908.775
4.86e-05,1,55566.66941
0.000139301,1,6887488.674
2.96e-05,1,2729140.455
0.000154978,1,128007.7128
6.86e-05,1,172938.1324
0.000186695,1,5266087.92
0.000274404,1,7131459.662
3.06e-05,1,8753330.087
2.25e-05,1,277574.0477
4.7e-05,1,222820.1682
0.000158395,1,5592405.333
0.000236298,1,8003809.468
0.000171372,1,226522.9095
0.000610893,1,1417792.901
0.000710031,1,6291456.0
5.97e-05,1,228680.2705
6.89e-05,1,48473.79653
0.000211476,1,4383996.141
0.000289929,1,7931047.564
0.00036976,1,7836064.958
4.18e-05,1,27143.93852
0.000130135,1,7073637.016
0.000186696,1,10950818.81
4.17e-05,1,15486660.92
4.32e-05,1,327155712.0
4.51e-05,1,14459920.97
0.000305836,1,18562026.21
0.000150153,1,20771791.24
0.000178655,1,21810380.8
0.000169856,1,19387005.16
0.000198087,1,21810380.8
0.00023202,1,18431307.72
5.57e-05,1,59976.29809
0.002917764,1,218012.9693
0.003065509,1,4221364.026
0.005710553,1,235915.4224
3.66e-05,1,197632.3866
0.000129823,1,6693723.008
3.79e-05,1,354880.7723
2.83e-05,1,237607.4168
4.55e-05,1,47196.69809
0.000125335,1,7789421.714
0.000160366,1,17804392.49
0.00022259,1,10027761.29
1.05e-05,1,8753330.087
5.68e-05,1,13421772.8
0.000126212,1,8993971.464
3.15e-05,1,36164.78784
0.000107824,1,8178892.8
0.000142614,1,17926340.38
1.81e-05,1,8637774.574
5.35e-05,1,17565407.36
8.76e-05,1,18431307.72
0.000136926,1,12582912.0
0.000205723,1,9056213.481
3.24e-05,1,125365.0283
4.9e-05,1,124719.833
0.000126132,1,8102927.851
8.21e-06,1,3665610.218
2.48e-05,1,256241.0119
1.92e-05,1,103215.9047
8.98e-05,1,8842046.27
8.92e-05,1,129068.2363
0.000412888,1,1925861.439
7.85e-05,1,163967.2783
0.000274392,1,3183997.197
0.00035469,1,7766307.703
7.64e-05,1,434037.4289
7.74e-05,1,77184.39635
0.000190445,1,5521615.392
0.0002797,1,6979321.856
3.88e-05,1,2729140.455
6.02e-05,1,57460.00342
0.000205077,1,4297611.98
0.000334869,1,4802285.681
0.00044069,1,5894697.514
4.59e-05,1,75108.92774
0.00015992,1,5463978.489
0.000247719,1,7112080.696
4.07e-05,1,1554183.905
8.16e-05,1,103986.8766
4.49e-05,1,711788.3318
4.29e-05,1,1652301.576
4.42e-05,1,407036.6557
7.39e-05,1,81891.29212
0.000184001,1,5652798.479
0.000289949,1,5881451.002
4.24e-05,1,774333.0462
4.12e-05,1,59573.57103
0.000150962,1,5677322.551
0.000294801,1,4333188.238
3.93e-05,1,4038959.407
8.4e-05,1,86056.80781
4.52e-05,1,178383.7034
0.000156158,1,5604380.505
0.000246802,1,6887488.674
7.53e-05,1,138295.6775
4.6e-05,1,96349.79002
0.000162942,1,5319605.073
4.44e-05,1,241198.5712
0.000180042,1,4599728.815
4.39e-05,1,134972.1879
0.000160626,1,5341317.747
0.000246929,1,7229960.486
0.000412424,1,3765821.145
5.21e-05,1,132639.6562
6.84e-05,1,116487.7023
0.000223099,1,4020346.691
0.000335298,1,5568607.864
5.57e-05,1,72357.57087
4.46e-05,1,1192910.527
4.36e-05,1,1614587.104
4.22e-05,1,1279826.746
4.27e-05,1,116239.3718
4.37e-05,1,429690.6413
4.58e-05,1,384041.9216
4.32e-05,1,554971.5216
8.34e-05,1,100810.6346
4.3e-05,1,1300817.94
4.3e-05,1,243850.3397
7.72e-05,1,1410153.931
8.92e-05,1,130217.7071
4.5e-05,1,232354.9091
0.000156272,1,5616407.073
0.000247758,1,6815744.0
5.19e-05,1,87977.60247
0.000171553,1,5213636.845
0.000263688,1,6762908.775
0.000432964,1,3681076.928
4.41e-05,1,88036.78886
0.000159527,1,5396382.878
0.000251804,1,6762908.775
4.03e-05,1,2502146.937
4.52e-05,1,95996.39437
0.000157024,1,5568607.864
4.22e-05,1,1449997.616
4.33e-05,1,1303409.211
4.43e-05,1,76740.82088
0.000160094,1,5374221.142
4.24e-05,1,1773201.691
8.43e-05,1,204968.7286
7.23e-05,1,131032.6272
0.000203599,1,4749992.189
0.000280735,1,8077918.815
2.02e-05,1,1607644.776
5.56e-05,1,107400.6195
0.000192965,1,4535954.412
4.55e-05,1,231881.4296
0.000172736,1,4892048.03
2.19e-05,1,98864.71862
0.000137639,1,5374221.142
0.000281427,1,4347584.213
5.7e-05,1,239806.276
7.37e-05,1,215269.4272
0.000202924,1,4828866.598
0.000342691,1,4458680.913
4.03e-05,1,3630021.77
4.84e-05,1,48131.48383
2.04e-05,1,296908.1901
2.32e-05,1,161210.0829
0.000170578,1,4228183.677
3.88e-05,1,79876.8753
0.000145208,1,5855135.785
4.1e-05,1,154829.9631
0.000141244,1,6202004.019
5.09e-05,1,47636.52026
5.12e-05,1,1117048.953
2.21e-05,1,302187.4721
0.000132601,1,5640615.724
4.37e-05,1,130211.2287
0.000155629,1,5568607.864
0.000247448,1,6798040.769
0.000384425,1,4543829.333
6.05e-05,1,98730.45743
2.24e-05,1,1214499.163
2.13e-05,1,467532.2787
1.99e-05,1,1244529.575
0.000134611,1,70759.31913
4.45e-05,1,1252270.668
4.3e-05,1,1291191.759
5.72e-05,1,362800.9005
1.93e-05,1,103673.8244
0.000123664,1,5975446.795
0.000235639,1,5568607.864
2.66e-05,1,349012.6278
5.49e-05,1,92111.1317
2.13e-05,1,615098.871
1.91e-05,1,1235132.466
6.45e-05,1,227309.8572
2.04e-05,1,139008.1632
0.00013285,1,5545012.068
2.17e-05,1,1570975.808
2.01e-05,1,496348.5105
4.43e-05,1,55097.58949
0.000152577,1,5764858.361
0.00022929,1,8102927.851
5.04e-05,1,1610612.736
5.28e-05,1,217632.2714
1.15e-05,1,3787620.399
1.87e-05,1,202965.9322
0.000122122,1,6030520.037
4.68e-05,1,121292.3207
0.000154355,1,5803205.534
1.83e-05,1,1185346.783
6.19e-05,1,56562.19087
4.82e-05,1,183601.9429
1.78e-05,1,1280452.885
1.84e-05,1,179879.4293
0.00012045,1,6100805.818
4.73e-05,1,148918.674
2.02e-05,1,1085543.632
1.92e-05,1,1058328.223
4.45e-05,1,2885607.162
2.21e-05,1,137114.7158
0.000163906,1,4391351.839
3.52e-05,1,862070.3874
6.24e-05,1,417756.6953
0.000101865,1,103604.0573
8.28e-05,1,824589.0662
6.93e-05,1,1022761.116
0.000258079,1,3300435.934
0.000111354,1,87871.26728
8.33e-05,1,189298.8352
0.000244884,1,3848890.729
6.39e-05,1,302536.7814
0.00016897,1,113163.5116
0.00033191,1,3826382.596
4.63e-05,1,2291808.841
4.72e-05,1,495690.4727
9.03e-05,1,76418.16392
0.00018226,1,6780429.264
1.76e-05,1,1730982.603
6.01e-05,1,307621.732
4.14e-05,1,78619.57633
0.000166014,1,4994743.695
0.000165185,1,1008184.012
9.34e-05,1,440095.1229
5.92e-05,1,206342.2971
0.000112737,1,446248.2005
6.73e-05,1,153630.2944
0.000194571,1,4901209.169
6.49e-05,1,108459.8937
0.000195133,1,4784727.049
4.6e-05,1,700172.7384
4.18e-05,1,1049837.824
3.31e-05,1,100582.0566
0.000121582,1,7035606.71
2.89e-05,1,1951711.928
3.6e-05,1,188196.2822
2.3e-05,1,79272.04071
0.000143647,1,5162220.308
1.91e-05,1,2049526.778
0.000121645,1,6072495.814
4.37e-05,1,81240.55426
0.000164954,1,5131854.306
0.000253441,1,7073637.016
4.08e-05,1,256567.5616
2.11e-05,1,97050.04806
0.000142412,1,5141936.534
0.000219553,1,8077918.815
1.1e-05,1,4504725.811
5.67e-05,1,70037.88424
0.000193371,1,4559661.491
0.00032285,1,4811113.412
3.99e-05,1,4057745.265
1.83e-05,1,73933.49424
0.000137758,1,5224043.305
2.13e-05,1,463886.1567
2.03e-05,1,452341.1158
5.11e-05,1,102376.1274
0.000166166,1,5429970.324
4.38e-05,1,1694010.159
4.3e-05,1,388834.6005
2.92e-05,1,83240.43305
0.001115041,1,574587.4195
0.001198816,1,7414293.756
5.79e-05,1,1474504.617
3.94e-05,1,104468.3549
0.000153852,1,5452595.2
0.000249802,1,6494406.194
7.43e-05,1,306361.4299
8e-05,1,93922.54705
4.31e-05,1,1088251.849
1.14e-05,1,4496985.732
5.57e-05,1,129023.6971
3.92e-05,1,529164.1116
4.36e-05,1,1227601.171
4.17e-05,1,220140.104
7.61e-05,1,68873.07429
5.22e-05,1,199257.3807
2.58e-05,1,169917.9183
0.000150402,1,5004293.874
0.000231977,1,7652765.193
3.77e-05,1,116799.6116
0.000153747,1,5363208.393
0.000247606,1,6659658.26
1.25e-05,1,2930846.244
8.23e-05,1,107427.0696
5.98e-05,1,128693.7944
0.000190331,1,4767296.35
0.000285426,1,6559513.023
3.92e-05,1,93339.71812
0.000155667,1,5341317.747
0.000243714,1,7092806.764
3.99e-05,1,178310.7846
4.44e-05,1,100082.0502
0.000157939,1,5498415.328
0.000249057,1,6833539.676
0.000440488,1,3259334.615
8.08e-05,1,92013.98172
0.000223421,1,4376665.043
1.89e-05,1,1489610.527
0.000122763,1,6002857.101
4.33e-05,1,86586.35313
0.000173624,1,4784727.049
4.42e-05,1,457800.5415
4.16e-05,1,428494.7112
8.9e-05,1,95373.72261
0.000253379,1,3787620.399
5.78e-05,1,405963.3467
3.51e-05,1,2405556.706
0.000103249,1,90181.43808
7.37e-05,1,474482.541
0.000252551,1,3485014.242
4.57e-05,1,592271.0333
6.15e-05,1,84566.40589
2.1e-05,1,321845.2651
0.000133267,1,5545012.068
0.000214762,1,7652765.193
5.91e-05,1,159949.0128
4.51e-05,1,219236.5301
0.000161755,1,5341317.747
0.000256103,1,6609206.303
6.65e-05,1,204744.246
4.53e-05,1,215464.3695
4.11e-05,1,1119916.858
4.38e-05,1,205032.957
5.46e-05,1,103146.7524
2.08e-05,1,216695.2886
2.04e-05,1,512281.4046
2.11e-05,1,1129096.504
4.1e-05,1,99322.44302
0.000157028,1,5385279.21
4.35e-05,1,1161671.414
4.16e-05,1,276313.9459
4.83e-05,1,111121.5427
1.91e-05,1,300867.4211
1.83e-05,1,1095540.266
4.48e-05,1,421864.2321
4.75e-05,1,151698.0059
0.000172808,1,4966310.619
7.92e-05,1,925148.7084
3.84e-05,1,471405.9251
5.6e-05,1,60187.32197
0.00020212,1,4262615.14
0.000313582,1,5604380.505
0.000398053,1,7372523.087
6.72e-05,1,123460.8093
4.52e-05,1,663770.1486
4.39e-05,1,1155516.864
4.84e-05,1,453595.4412
5.37e-05,1,87258.97499
0.000165618,1,5568607.864
0.000237207,1,8724152.32
1.8e-05,1,1696205.895
6.24e-05,1,170693.6474
4.35e-05,1,227033.8043
0.000156252,1,5533288.998
0.000243002,1,7190235.429
4.88e-05,1,79137.81132
5.14e-05,1,1217323.58
4.39e-05,1,648153.9614
4.15e-05,1,484675.1289
5.53e-05,1,86635.07766
4.41e-05,1,1189116.627
7.15e-05,1,1131048.27
5.05e-05,1,133601.1075
4.46e-05,1,138120.518
0.000169986,1,4975752.274
0.000338053,1,3712405.243
0.000420195,1,7608272.372
3.77e-05,1,91775.21902
4.1e-05,1,1010909.886
4.04e-05,1,1065653.785
4.25e-05,1,1203884.865
